"11","The village of Longbourn was only one mile from Meryton ; a most convenient distance for the young ladies , who were usually tempted thither three or four times a week , to pay their duty to their aunt , and to a milliner 's shop just over the way . T#GAP# t#GAP# youn#GAP# o#GAP# t#GAP# fam#GAP# , Cath#GAP# a#GAP# Ly#GAP# , we#GAP# particularly freq#GAP# i#GAP# these attentions : th#GAP# minds we#GAP# mo#GAP# vacant than their sisters ' , a#GAP# wh#GAP# nothing better offered , a walk t#GAP# Meryton w#GAP# nece#GAP# to amuse their morning hours and furnish conversation for the evening ; and , however bare of news the country in general might be , they always contrived to learn some from their aunt . At present , indeed , they were well supplied both with news and happiness by the recent arrival of a militia regiment in the neighbourhood ; it was to remain the whole winter , and Meryton was the head-quarters .","he wo gest f he ily erine nd dia re uent n eir re re nd en o as ssary","The village of Longbourn was only one mile from Meryton; a most convenient distance for the young ladies, who were usually tempted thither three or four times a week, to pay their duty to their aunt, and to a milliner's shop just over the way. The two youngest of the family, Catherine and Lydia, were particularly frequent in these attentions: their minds were more vacant than their sisters', and when nothing better offered, a walk to Meryton was necessary to amuse their morning hours and furnish conversation for the evening; and, however bare of news the country in general might be, they always contrived to learn some from their aunt. At present, indeed, they were well supplied both with news and happiness by the recent arrival of a militia regiment in the neighbourhood; it was to remain the whole winter, and Meryton was the head-quarters. Their visits to Mrs. Philips were now productive of the most interesting intelligence. Every day added something to their knowledge of the officers' names and connections. Their lodgings were not long a secret, and at length they began to know the officers themselves. Mr. Philips visited them all, and this opened to his nieces a source of felicity unknown before. They could talk of nothing but officers; and Mr. Bingley’s large fortune, the mention of which gave animation to their mother, was worthless in their eyes when opposed to the regimentals of an ensign.","The village of Longbourn was only one mile from Meryton ; a most convenient distance for the young ladies , who were usually tempted thither three or four times a week , to pay their duty to their aunt , and to a milliner 's shop just over the way . The two youngest of the family , Catherine and Lydia , were particularly frequent in these attentions : their minds were more vacant than their sisters ' , and when nothing better offered , a walk to Meryton was necessary to amuse their morning hours and furnish conversation for the evening ; and , however bare of news the country in general might be , they always contrived to learn some from their aunt . At present , indeed , they were well supplied both with news and happiness by the recent arrival of a militia regiment in the neighbourhood ; it was to remain the whole winter , and Meryton was the head-quarters .","baseline_sel pride_and_prejudice_2_0.1.txt"
"12","The village of Longbourn was only one mile from Meryton ; a most convenient distance for the young ladies , who were usually tempted thither three or four times a week , to pay their duty to their aunt , and to a milliner 's shop just over the way . The two youngest of the family , Catherine and Lydia , were partic#GAP# freq#GAP# in th#GAP# atten#GAP# : their mi#GAP# were more vac#GAP# th#GAP# th#GAP# sis#GAP# ' , and when not#GAP# bet#GAP# off#GAP# , a wa#GAP# to Mer#GAP# was nece#GAP# to am#GAP# th#GAP# mor#GAP# ho#GAP# a#GAP# furnish conversation for the evening ; and , however bare of news the country in general might be , they always contrived to learn some from their aunt . At present , indeed , they were well supplied both with news and happiness by the recent arrival of a militia regiment in the neighbourhood ; it was to remain the whole winter , and Meryton was the head-quarters .","ularly uent ese tions nds ant an eir ters hing ter ered lk yton ssary use eir ning urs nd","The village of Longbourn was only one mile from Meryton; a most convenient distance for the young ladies, who were usually tempted thither three or four times a week, to pay their duty to their aunt, and to a milliner's shop just over the way. The two youngest of the family, Catherine and Lydia, were particularly frequent in these attentions: their minds were more vacant than their sisters', and when nothing better offered, a walk to Meryton was necessary to amuse their morning hours and furnish conversation for the evening; and, however bare of news the country in general might be, they always contrived to learn some from their aunt. At present, indeed, they were well supplied both with news and happiness by the recent arrival of a militia regiment in the neighbourhood; it was to remain the whole winter, and Meryton was the head-quarters. Their visits to Mrs. Philips were now productive of the most interesting intelligence. Every day added something to their knowledge of the officers' names and connections. Their lodgings were not long a secret, and at length they began to know the officers themselves. Mr. Philips visited them all, and this opened to his nieces a source of felicity unknown before. They could talk of nothing but officers; and Mr. Bingley’s large fortune, the mention of which gave animation to their mother, was worthless in their eyes when opposed to the regimentals of an ensign.","The village of Longbourn was only one mile from Meryton ; a most convenient distance for the young ladies , who were usually tempted thither three or four times a week , to pay their duty to their aunt , and to a milliner 's shop just over the way . The two youngest of the family , Catherine and Lydia , were particularly frequent in these attentions : their minds were more vacant than their sisters ' , and when nothing better offered , a walk to Meryton was necessary to amuse their morning hours and furnish conversation for the evening ; and , however bare of news the country in general might be , they always contrived to learn some from their aunt . At present , indeed , they were well supplied both with news and happiness by the recent arrival of a militia regiment in the neighbourhood ; it was to remain the whole winter , and Meryton was the head-quarters .","baseline_sel pride_and_prejudice_2_0.9.txt"
"13","Having kept a sharp eye on philosophers , and having read between their lines long enough , I now say to myself that the greater part of conscious thinking must be counted among the instinctive functions , and it is so even in the case of philosophical thinking ; one has here to learn anew , as one learned anew about heredity and "" innateness . "" As little as the a#GAP# of bi#GAP# co#GAP# in#GAP# consid#GAP# in the wh#GAP# pro#GAP# a#GAP# proc#GAP# of here#GAP# , ju#GAP# as little i#GAP# "" being - conscious "" opposed to the insti#GAP# in a#GAP# deci#GAP# se#GAP# ; the greater part of the cons#GAP# thin#GAP# of a philo#GAP# i#GAP# secretly influenced by his instincts , and forced into definite channels . And behind all logic and its seeming sovereignty of movement , there are valuations , or to speak more plainly , physiological demands , for the maintenance of a definite mode of life For example , that the certain is worth more than the uncertain , that illusion is less valuable than "" truth "" such valuations , in spite of their regulative importance for us , might notwithstanding be only superficial valuations , special kinds of niaiserie , such as may be necessary for the maintenance of beings such as ourselves .","ct rth mes to eration ole cess nd edure dity st s nctive ny sive nse cious king sopher s","Having kept a sharp eye on philosophers, and having read between their lines long enough, I now say to myself that the greater part of conscious thinking must be counted among the instinctive functions, and it is so even in the case of philosophical thinking; one has here to learn anew, as one learned anew about heredity and ""innateness."" As little as the act of birth comes into consideration in the whole process and procedure of heredity, just as little is ""being-conscious"" opposed to the instinctive in any decisive sense; the greater part of the conscious thinking of a philosopher is secretly influenced by his instincts, and forced into definite channels. And behind all logic and its seeming sovereignty of movement, there are valuations, or to speak more plainly, physiological demands, for the maintenance of a definite mode of life For example, that the certain is worth more than the uncertain, that illusion is less valuable than ""truth"" such valuations, in spite of their regulative importance for us, might notwithstanding be only superficial valuations, special kinds of niaiserie, such as may be necessary for the maintenance of beings such as ourselves.","Having kept a sharp eye on philosophers , and having read between their lines long enough , I now say to myself that the greater part of conscious thinking must be counted among the instinctive functions , and it is so even in the case of philosophical thinking ; one has here to learn anew , as one learned anew about heredity and "" innateness . "" As little as the act of birth comes into consideration in the whole process and procedure of heredity , just as little is "" being - conscious "" opposed to the instinctive in any decisive sense ; the greater part of the conscious thinking of a philosopher is secretly influenced by his instincts , and forced into definite channels . And behind all logic and its seeming sovereignty of movement , there are valuations , or to speak more plainly , physiological demands , for the maintenance of a definite mode of life For example , that the certain is worth more than the uncertain , that illusion is less valuable than "" truth "" such valuations , in spite of their regulative importance for us , might notwithstanding be only superficial valuations , special kinds of niaiserie , such as may be necessary for the maintenance of beings such as ourselves .","baseline_sel beyond_good_and_evil_1_0.9.txt"
"14","Captain Weston , who had been considered , especially by the Churchills , as making such an amazing match , was proved to have much the worst of the bargain ; for when his wife died , after a three years ’ marriage , he was rather a poorer man than at first , and with a child to maintain . From the exp#GAP# of the child , how#GAP# , he was soon reli#GAP# . The b#GAP# h#GAP# , with the addit#GAP# soft#GAP# cl#GAP# of a ling#GAP# ill#GAP# of his mot#GAP# 's , be#GAP# the me#GAP# of a so#GAP# of reconci#GAP# ; a#GAP# Mr . a#GAP# Mrs . Chur#GAP# , hav#GAP# n#GAP# children of their own , nor any other young creature of equal kindred to care for , offered to take the whole charge of the little Frank soon after her decease . Some scruples and some reluctance the widower-father may be supposed to have felt ; but as they were overcome by other considerations , the child was given up to the care and the wealth of the Churchills , and he had only his own comfort to seek , and his own situation to improve as he could .","ense ever eved oy ad ional ening aim ering ness her en ans rt liation nd nd chill ing o","Captain Weston, who had been considered, especially by the Churchills, as making such an amazing match, was proved to have much the worst of the bargain; for when his wife died, after a three years’ marriage, he was rather a poorer man than at first, and with a child to maintain. From the expense of the child, however, he was soon relieved. The boy had, with the additional softening claim of a lingering illness of his mother's, been the means of a sort of reconciliation; and Mr. and Mrs. Churchill, having no children of their own, nor any other young creature of equal kindred to care for, offered to take the whole charge of the little Frank soon after her decease. Some scruples and some reluctance the widower-father may be supposed to have felt; but as they were overcome by other considerations, the child was given up to the care and the wealth of the Churchills, and he had only his own comfort to seek, and his own situation to improve as he could.","Captain Weston , who had been considered , especially by the Churchills , as making such an amazing match , was proved to have much the worst of the bargain ; for when his wife died , after a three years ’ marriage , he was rather a poorer man than at first , and with a child to maintain . From the expense of the child , however , he was soon relieved . The boy had , with the additional softening claim of a lingering illness of his mother 's , been the means of a sort of reconciliation ; and Mr . and Mrs . Churchill , having no children of their own , nor any other young creature of equal kindred to care for , offered to take the whole charge of the little Frank soon after her decease . Some scruples and some reluctance the widower-father may be supposed to have felt ; but as they were overcome by other considerations , the child was given up to the care and the wealth of the Churchills , and he had only his own comfort to seek , and his own situation to improve as he could .","baseline_sel emma_1_0.9.txt"
"15","Having kept a sharp eye on philosophers , and having read between their lines long enough , I now say to myself that the greater part of conscious thinking must be counted among the instinctive functions , and it is so even in the case of philosophical thinking ; one has here to learn anew , as one learned anew about heredity and "" innateness . "" A#GAP# little as the a#GAP# of bi#GAP# comes in#GAP# consid#GAP# in the wh#GAP# pro#GAP# a#GAP# procedure of here#GAP# , ju#GAP# as little i#GAP# "" being - conscious "" opposed t#GAP# the insti#GAP# i#GAP# a#GAP# decisive se#GAP# ; the gre#GAP# part of the cons#GAP# thin#GAP# of a philo#GAP# is secretly influenced by his instincts , and forced into definite channels . And behind all logic and its seeming sovereignty of movement , there are valuations , or to speak more plainly , physiological demands , for the maintenance of a definite mode of life For example , that the certain is worth more than the uncertain , that illusion is less valuable than "" truth "" such valuations , in spite of their regulative importance for us , might notwithstanding be only superficial valuations , special kinds of niaiserie , such as may be necessary for the maintenance of beings such as ourselves .","s ct rth to eration ole cess nd dity st s o nctive n ny nse ater cious king sopher","Having kept a sharp eye on philosophers, and having read between their lines long enough, I now say to myself that the greater part of conscious thinking must be counted among the instinctive functions, and it is so even in the case of philosophical thinking; one has here to learn anew, as one learned anew about heredity and ""innateness."" As little as the act of birth comes into consideration in the whole process and procedure of heredity, just as little is ""being-conscious"" opposed to the instinctive in any decisive sense; the greater part of the conscious thinking of a philosopher is secretly influenced by his instincts, and forced into definite channels. And behind all logic and its seeming sovereignty of movement, there are valuations, or to speak more plainly, physiological demands, for the maintenance of a definite mode of life For example, that the certain is worth more than the uncertain, that illusion is less valuable than ""truth"" such valuations, in spite of their regulative importance for us, might notwithstanding be only superficial valuations, special kinds of niaiserie, such as may be necessary for the maintenance of beings such as ourselves.","Having kept a sharp eye on philosophers , and having read between their lines long enough , I now say to myself that the greater part of conscious thinking must be counted among the instinctive functions , and it is so even in the case of philosophical thinking ; one has here to learn anew , as one learned anew about heredity and "" innateness . "" As little as the act of birth comes into consideration in the whole process and procedure of heredity , just as little is "" being - conscious "" opposed to the instinctive in any decisive sense ; the greater part of the conscious thinking of a philosopher is secretly influenced by his instincts , and forced into definite channels . And behind all logic and its seeming sovereignty of movement , there are valuations , or to speak more plainly , physiological demands , for the maintenance of a definite mode of life For example , that the certain is worth more than the uncertain , that illusion is less valuable than "" truth "" such valuations , in spite of their regulative importance for us , might notwithstanding be only superficial valuations , special kinds of niaiserie , such as may be necessary for the maintenance of beings such as ourselves .","baseline_sel beyond_good_and_evil_1_0.1.txt"
"16","Captain Weston , who had been considered , especially by the Churchills , as making such an amazing match , was proved to have much the worst of the bargain ; for when his wife died , after a three years ’ marriage , he was rather a poorer man than at first , and with a child to maintain . Fr#GAP# the exp#GAP# of the child , how#GAP# , he w#GAP# so#GAP# relieved . T#GAP# b#GAP# h#GAP# , with the additional softening claim of a lingering illness of h#GAP# mot#GAP# 's , be#GAP# t#GAP# me#GAP# of a so#GAP# o#GAP# reconciliation ; a#GAP# Mr . a#GAP# Mrs . Chur#GAP# , hav#GAP# n#GAP# children of their own , nor any other young creature of equal kindred to care for , offered to take the whole charge of the little Frank soon after her decease . Some scruples and some reluctance the widower-father may be supposed to have felt ; but as they were overcome by other considerations , the child was given up to the care and the wealth of the Churchills , and he had only his own comfort to seek , and his own situation to improve as he could .","om ense ever as on he oy ad is her en he ans rt f nd nd chill ing o","Captain Weston, who had been considered, especially by the Churchills, as making such an amazing match, was proved to have much the worst of the bargain; for when his wife died, after a three years’ marriage, he was rather a poorer man than at first, and with a child to maintain. From the expense of the child, however, he was soon relieved. The boy had, with the additional softening claim of a lingering illness of his mother's, been the means of a sort of reconciliation; and Mr. and Mrs. Churchill, having no children of their own, nor any other young creature of equal kindred to care for, offered to take the whole charge of the little Frank soon after her decease. Some scruples and some reluctance the widower-father may be supposed to have felt; but as they were overcome by other considerations, the child was given up to the care and the wealth of the Churchills, and he had only his own comfort to seek, and his own situation to improve as he could.","Captain Weston , who had been considered , especially by the Churchills , as making such an amazing match , was proved to have much the worst of the bargain ; for when his wife died , after a three years ’ marriage , he was rather a poorer man than at first , and with a child to maintain . From the expense of the child , however , he was soon relieved . The boy had , with the additional softening claim of a lingering illness of his mother 's , been the means of a sort of reconciliation ; and Mr . and Mrs . Churchill , having no children of their own , nor any other young creature of equal kindred to care for , offered to take the whole charge of the little Frank soon after her decease . Some scruples and some reluctance the widower-father may be supposed to have felt ; but as they were overcome by other considerations , the child was given up to the care and the wealth of the Churchills , and he had only his own comfort to seek , and his own situation to improve as he could .","baseline_sel emma_1_0.1.txt"
"17","There are chance meetings with strangers that interest us from the first moment , before a word is spoken . Such w#GAP# the i#GAP# made o#GAP# Raskolnikov b#GAP# the per#GAP# sitting a lit#GAP# distance fr#GAP# him , w#GAP# looked l#GAP# a retired c#GAP# . The yo#GAP# man of#GAP# recalled t#GAP# impression after#GAP# , and e#GAP# ascribed i#GAP# to p#GAP# . He loo#GAP# repeatedly a#GAP# the c#GAP# , partly no doubt because the latter was staring persistently at him , obviously anxious to enter into conversation . At the other persons in the room , including the tavern-keeper , the clerk looked as though he were used to their company , and weary of it , showing a shade of condescending contempt for them as persons of station and culture inferior to his own , with whom it would be useless for him to converse .","as mpression n y son tle om ho ike lerk ung ten his wards ven t resentiment ked t lerk","There are chance meetings with strangers that interest us from the first moment, before a word is spoken. Such was the impression made on Raskolnikov by the person sitting a little distance from him, who looked like a retired clerk. The young man often recalled this impression afterwards, and even ascribed it to presentiment. He looked repeatedly at the clerk, partly no doubt because the latter was staring persistently at him, obviously anxious to enter into conversation. At the other persons in the room, including the tavern-keeper, the clerk looked as though he were used to their company, and weary of it, showing a shade of condescending contempt for them as persons of station and culture inferior to his own, with whom it would be useless for him to converse.","There are chance meetings with strangers that interest us from the first moment , before a word is spoken . Such was the impression made on Raskolnikov by the person sitting a little distance from him , who looked like a retired clerk . The young man often recalled this impression afterwards , and even ascribed it to presentiment . He looked repeatedly at the clerk , partly no doubt because the latter was staring persistently at him , obviously anxious to enter into conversation . At the other persons in the room , including the tavern-keeper , the clerk looked as though he were used to their company , and weary of it , showing a shade of condescending contempt for them as persons of station and culture inferior to his own , with whom it would be useless for him to converse .","baseline_size crime_and_punishment_1_0.9.txt"
"18","There are chance meetings with strangers that interest us from the first moment , before a word is spoken . Such w#GAP# the impre#GAP# made o#GAP# Raskolnikov b#GAP# the per#GAP# sitting a litt#GAP# distance fr#GAP# him , w#GAP# looked li#GAP# a retired cl#GAP# . The yo#GAP# man ofte#GAP# recalled thi#GAP# impression afterw#GAP# , and eve#GAP# ascribed i#GAP# to presen#GAP# . He look#GAP# repeatedly a#GAP# the cl#GAP# , partly no doubt because the latter was staring persistently at him , obviously anxious to enter into conversation . At the other persons in the room , including the tavern-keeper , the clerk looked as though he were used to their company , and weary of it , showing a shade of condescending contempt for them as persons of station and culture inferior to his own , with whom it would be useless for him to converse .","as ssion n y son le om ho ke erk ung n s ards n t timent ed t erk","There are chance meetings with strangers that interest us from the first moment, before a word is spoken. Such was the impression made on Raskolnikov by the person sitting a little distance from him, who looked like a retired clerk. The young man often recalled this impression afterwards, and even ascribed it to presentiment. He looked repeatedly at the clerk, partly no doubt because the latter was staring persistently at him, obviously anxious to enter into conversation. At the other persons in the room, including the tavern-keeper, the clerk looked as though he were used to their company, and weary of it, showing a shade of condescending contempt for them as persons of station and culture inferior to his own, with whom it would be useless for him to converse.","There are chance meetings with strangers that interest us from the first moment , before a word is spoken . Such was the impression made on Raskolnikov by the person sitting a little distance from him , who looked like a retired clerk . The young man often recalled this impression afterwards , and even ascribed it to presentiment . He looked repeatedly at the clerk , partly no doubt because the latter was staring persistently at him , obviously anxious to enter into conversation . At the other persons in the room , including the tavern-keeper , the clerk looked as though he were used to their company , and weary of it , showing a shade of condescending contempt for them as persons of station and culture inferior to his own , with whom it would be useless for him to converse .","baseline_size crime_and_punishment_1_0.1.txt"
"19","The village of Longbourn was only one mile from Meryton ; a most convenient distance for the young ladies , who were usually tempted thither three or four times a week , to pay their duty to their aunt , and to a milliner 's shop just over the way . The tw#GAP# youngest o#GAP# the famil#GAP# , Catherine an#GAP# Lydia , we#GAP# particularly frequen#GAP# in thes#GAP# attentions : thei#GAP# minds wer#GAP# more vacan#GAP# than thei#GAP# sisters ' , a#GAP# when nothin#GAP# better offere#GAP# , a walk t#GAP# Meryton wa#GAP# necessary t#GAP# amuse thei#GAP# morning hour#GAP# and furnis#GAP# conversation for the evening ; and , however bare of news the country in general might be , they always contrived to learn some from their aunt . At present , indeed , they were well supplied both with news and happiness by the recent arrival of a militia regiment in the neighbourhood ; it was to remain the whole winter , and Meryton was the head-quarters .","o f y d re t e r e t r nd g d o s o r s h","The village of Longbourn was only one mile from Meryton; a most convenient distance for the young ladies, who were usually tempted thither three or four times a week, to pay their duty to their aunt, and to a milliner's shop just over the way. The two youngest of the family, Catherine and Lydia, were particularly frequent in these attentions: their minds were more vacant than their sisters', and when nothing better offered, a walk to Meryton was necessary to amuse their morning hours and furnish conversation for the evening; and, however bare of news the country in general might be, they always contrived to learn some from their aunt. At present, indeed, they were well supplied both with news and happiness by the recent arrival of a militia regiment in the neighbourhood; it was to remain the whole winter, and Meryton was the head-quarters. Their visits to Mrs. Philips were now productive of the most interesting intelligence. Every day added something to their knowledge of the officers' names and connections. Their lodgings were not long a secret, and at length they began to know the officers themselves. Mr. Philips visited them all, and this opened to his nieces a source of felicity unknown before. They could talk of nothing but officers; and Mr. Bingley’s large fortune, the mention of which gave animation to their mother, was worthless in their eyes when opposed to the regimentals of an ensign.","The village of Longbourn was only one mile from Meryton ; a most convenient distance for the young ladies , who were usually tempted thither three or four times a week , to pay their duty to their aunt , and to a milliner 's shop just over the way . The two youngest of the family , Catherine and Lydia , were particularly frequent in these attentions : their minds were more vacant than their sisters ' , and when nothing better offered , a walk to Meryton was necessary to amuse their morning hours and furnish conversation for the evening ; and , however bare of news the country in general might be , they always contrived to learn some from their aunt . At present , indeed , they were well supplied both with news and happiness by the recent arrival of a militia regiment in the neighbourhood ; it was to remain the whole winter , and Meryton was the head-quarters .","baseline_size pride_and_prejudice_2_0.1.txt"
"20","The village of Longbourn was only one mile from Meryton ; a most convenient distance for the young ladies , who were usually tempted thither three or four times a week , to pay their duty to their aunt , and to a milliner 's shop just over the way . The t#GAP# youngest o#GAP# the f#GAP# , Catherine a#GAP# Lydia , w#GAP# particularly fre#GAP# in t#GAP# attentions : t#GAP# minds w#GAP# more va#GAP# than t#GAP# sisters ' , a#GAP# when not#GAP# better off#GAP# , a walk t#GAP# Meryton w#GAP# necessary t#GAP# amuse t#GAP# morning h#GAP# and fur#GAP# conversation for the evening ; and , however bare of news the country in general might be , they always contrived to learn some from their aunt . At present , indeed , they were well supplied both with news and happiness by the recent arrival of a militia regiment in the neighbourhood ; it was to remain the whole winter , and Meryton was the head-quarters .","wo f amily nd ere quent hese heir ere cant heir nd hing ered o as o heir ours nish","The village of Longbourn was only one mile from Meryton; a most convenient distance for the young ladies, who were usually tempted thither three or four times a week, to pay their duty to their aunt, and to a milliner's shop just over the way. The two youngest of the family, Catherine and Lydia, were particularly frequent in these attentions: their minds were more vacant than their sisters', and when nothing better offered, a walk to Meryton was necessary to amuse their morning hours and furnish conversation for the evening; and, however bare of news the country in general might be, they always contrived to learn some from their aunt. At present, indeed, they were well supplied both with news and happiness by the recent arrival of a militia regiment in the neighbourhood; it was to remain the whole winter, and Meryton was the head-quarters. Their visits to Mrs. Philips were now productive of the most interesting intelligence. Every day added something to their knowledge of the officers' names and connections. Their lodgings were not long a secret, and at length they began to know the officers themselves. Mr. Philips visited them all, and this opened to his nieces a source of felicity unknown before. They could talk of nothing but officers; and Mr. Bingley’s large fortune, the mention of which gave animation to their mother, was worthless in their eyes when opposed to the regimentals of an ensign.","The village of Longbourn was only one mile from Meryton ; a most convenient distance for the young ladies , who were usually tempted thither three or four times a week , to pay their duty to their aunt , and to a milliner 's shop just over the way . The two youngest of the family , Catherine and Lydia , were particularly frequent in these attentions : their minds were more vacant than their sisters ' , and when nothing better offered , a walk to Meryton was necessary to amuse their morning hours and furnish conversation for the evening ; and , however bare of news the country in general might be , they always contrived to learn some from their aunt . At present , indeed , they were well supplied both with news and happiness by the recent arrival of a militia regiment in the neighbourhood ; it was to remain the whole winter , and Meryton was the head-quarters .","baseline_size pride_and_prejudice_2_0.9.txt"
"21","Having kept a sharp eye on philosophers , and having read between their lines long enough , I now say to myself that the greater part of conscious thinking must be counted among the instinctive functions , and it is so even in the case of philosophical thinking ; one has here to learn anew , as one learned anew about heredity and "" innateness . "" As lit#GAP# as t#GAP# act o#GAP# birth c#GAP# into c#GAP# in t#GAP# whole p#GAP# and proc#GAP# of here#GAP# , just a#GAP# little i#GAP# "" being - conscious "" opposed to t#GAP# instinctive i#GAP# any deci#GAP# sense ; t#GAP# greater p#GAP# of t#GAP# conscious thin#GAP# of a phil#GAP# is sec#GAP# influenced by his instincts , and forced into definite channels . And behind all logic and its seeming sovereignty of movement , there are valuations , or to speak more plainly , physiological demands , for the maintenance of a definite mode of life For example , that the certain is worth more than the uncertain , that illusion is less valuable than "" truth "" such valuations , in spite of their regulative importance for us , might notwithstanding be only superficial valuations , special kinds of niaiserie , such as may be necessary for the maintenance of beings such as ourselves .","tle he f omes onsideration he rocess edure dity s s he n sive he art he king osopher retly","Having kept a sharp eye on philosophers, and having read between their lines long enough, I now say to myself that the greater part of conscious thinking must be counted among the instinctive functions, and it is so even in the case of philosophical thinking; one has here to learn anew, as one learned anew about heredity and ""innateness."" As little as the act of birth comes into consideration in the whole process and procedure of heredity, just as little is ""being-conscious"" opposed to the instinctive in any decisive sense; the greater part of the conscious thinking of a philosopher is secretly influenced by his instincts, and forced into definite channels. And behind all logic and its seeming sovereignty of movement, there are valuations, or to speak more plainly, physiological demands, for the maintenance of a definite mode of life For example, that the certain is worth more than the uncertain, that illusion is less valuable than ""truth"" such valuations, in spite of their regulative importance for us, might notwithstanding be only superficial valuations, special kinds of niaiserie, such as may be necessary for the maintenance of beings such as ourselves.","Having kept a sharp eye on philosophers , and having read between their lines long enough , I now say to myself that the greater part of conscious thinking must be counted among the instinctive functions , and it is so even in the case of philosophical thinking ; one has here to learn anew , as one learned anew about heredity and "" innateness . "" As little as the act of birth comes into consideration in the whole process and procedure of heredity , just as little is "" being - conscious "" opposed to the instinctive in any decisive sense ; the greater part of the conscious thinking of a philosopher is secretly influenced by his instincts , and forced into definite channels . And behind all logic and its seeming sovereignty of movement , there are valuations , or to speak more plainly , physiological demands , for the maintenance of a definite mode of life For example , that the certain is worth more than the uncertain , that illusion is less valuable than "" truth "" such valuations , in spite of their regulative importance for us , might notwithstanding be only superficial valuations , special kinds of niaiserie , such as may be necessary for the maintenance of beings such as ourselves .","baseline_size beyond_good_and_evil_1_0.9.txt"
"22","Captain Weston , who had been considered , especially by the Churchills , as making such an amazing match , was proved to have much the worst of the bargain ; for when his wife died , after a three years ’ marriage , he was rather a poorer man than at first , and with a child to maintain . From t#GAP# expense o#GAP# the c#GAP# , however , h#GAP# was s#GAP# relieved . T#GAP# boy h#GAP# , with t#GAP# additional s#GAP# claim o#GAP# a lingering ill#GAP# of h#GAP# mother 's , b#GAP# the m#GAP# of a s#GAP# of r#GAP# ; and Mr . a#GAP# Mrs . Churchill , h#GAP# no chil#GAP# of t#GAP# own , nor any other young creature of equal kindred to care for , offered to take the whole charge of the little Frank soon after her decease . Some scruples and some reluctance the widower-father may be supposed to have felt ; but as they were overcome by other considerations , the child was given up to the care and the wealth of the Churchills , and he had only his own comfort to seek , and his own situation to improve as he could .","he f hild e oon he ad he oftening f ness is een eans ort econciliation nd aving dren heir","Captain Weston, who had been considered, especially by the Churchills, as making such an amazing match, was proved to have much the worst of the bargain; for when his wife died, after a three years’ marriage, he was rather a poorer man than at first, and with a child to maintain. From the expense of the child, however, he was soon relieved. The boy had, with the additional softening claim of a lingering illness of his mother's, been the means of a sort of reconciliation; and Mr. and Mrs. Churchill, having no children of their own, nor any other young creature of equal kindred to care for, offered to take the whole charge of the little Frank soon after her decease. Some scruples and some reluctance the widower-father may be supposed to have felt; but as they were overcome by other considerations, the child was given up to the care and the wealth of the Churchills, and he had only his own comfort to seek, and his own situation to improve as he could.","Captain Weston , who had been considered , especially by the Churchills , as making such an amazing match , was proved to have much the worst of the bargain ; for when his wife died , after a three years ’ marriage , he was rather a poorer man than at first , and with a child to maintain . From the expense of the child , however , he was soon relieved . The boy had , with the additional softening claim of a lingering illness of his mother 's , been the means of a sort of reconciliation ; and Mr . and Mrs . Churchill , having no children of their own , nor any other young creature of equal kindred to care for , offered to take the whole charge of the little Frank soon after her decease . Some scruples and some reluctance the widower-father may be supposed to have felt ; but as they were overcome by other considerations , the child was given up to the care and the wealth of the Churchills , and he had only his own comfort to seek , and his own situation to improve as he could .","baseline_size emma_1_0.9.txt"
